item_name,item_image_url
Karwar Style Valval Recipe (Mixed Vegetables In Coconut Milk),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Karwar_Style_Valval_Mixed_vegetables_in_coconut_milk_baa9a1911c.jpg
No Churn Strawberry Ice Cream Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/dessert-recipes/No_Churn_Strawberry_Ice_Cream_recipe_2_673cb817b3.jpg
Spicy Roasted Pumpkin Carrot Soup Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/soup-recipes/Roasted_Pumpkin_and_Carrot_Soup_1_7dc86e2523.jpg
Kerala Style Vendakka Pachadi Recipe - Roasted Bhindi Coconut Raita,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Kerala_Style_Vendakkai_Pchadi_Recipe_1_1547fe81f1.jpg
Andhra Style Pindi Miriyam Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Andhra_Style_Pindi_Miriyam_Recipe_2946f4f9cc.jpg
Kerala Style Brinjal Curry Recipe | Spicy Eggplant Curry in Coconut Milk,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Kerala_Style_Brinjal_Curry_Recipe_1_1c12be69a7.jpg
Mini Bajra Uttapam Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/indian-breakfast-tiffin-recipes/uttapam-recipes/Bajra_Onion_Uttapam_Recipe_4_c01e34fe1f.jpg
Chenakayi Erissery Recipe - Yam Erissery,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/erissery-recipes/Chenakayi_Erissery_Yam_Erissery_f859d2b72f.jpg
Chicken Yakitori Recipe - Japanese Chicken Skewers ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/thai-recipes-malaysian-east-asian-recipes/Chicken_Yakitori_Recipe_Japanese_Chicken_On_Skewers_15_35a8fdd00e.jpg
Kadalai Puli Kuzhambu With Mangalore Cucumber & Drumstick Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/images/Prestige_Clip_On_Aluminium_Pressure_Cooker_Desi_Kala_Chana_Drumstick_Mangalore_Cucumber_Kuzhambu_Curry_Recipe_6_175e0bba75.jpg
 Tamil Nadu Style Poo Kosu Poriyal - Pepper Garlic Cauliflower Poriyal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Pepper_Cauliflower_f8396d6ad2.jpg
Oriya Style Ambila Recipe - Sweet & Spicy Mixed Vegetable Sabzi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Oriya_Style_Ambila_Recipe_Sweet_Spicy_Mixed_Vegetable_Sabzi_2_ee69bfe0b1.jpg
Kashmiri Style Nadru Yakhni Recipe-Lotus Stem in Yogurt Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Nandru_Yakhni_Kashmiri_Style_Lotus_Stem_in_Yogurt_Sauce_528beba9ae.jpg
Karnataka Style Orange Peels Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Karnataka_style_Orange_Peels_Curry_b11548d1ce.jpg
Banana Bread With Chocolate Chips And Walnut Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-homemade-bread-recipes/Banana_Bread_with_Chocolate_Chips_2334b1b7e3.jpg
Pineapple Gojju Recipe (Karnataka Style Tangy And Spicy Pineapple Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/gojju-recipes/Pineapple_Gojju_7339cbc079.jpg
Bengali Cholar Dal Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/dal-recipes/Bengali_Cholar_Dal_Recipe_5_eaee4d295d.jpg
Puran Poli Recipe | Gujarati & Maharastrian | Sweet Spiced Stuffed Paratha With Jaggery,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/sweet-recipes/Gujarati_Maharastrian_Puran_Poli_Recipe_1_53184e2623.jpg
Chicken Manchurian Recipe Gravy | Indo Chinese Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Indio_Chinese_Chicken_Manchurian_Recipe_3_3027494266.jpg
Creamy Cheese Mushroom Bruschetta Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Creamy_mushroom_bruchetta_recipe_shutterstock_108473405_8f727edeac.jpg
Konkani Style Mooga Ghushi Recipe-Sprouted Whole Green Gram In Tangy Coconut Gravy,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Mooga_Ghushi_Recipe_sprouted_green_mong_in_coocnut_curry_1_61aeaa9b02.jpg
Chilli Cheese Paratha Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-bread-recipes-roti-paratha-naan-puri/paratha-recipes/Chilli_Cheese_Paratha_recipe_Britannia_Chessy_Kitchen_Video_Recipe_9_8169059cd3.jpg
Honey Roasted Sweet Potato With Red Onions Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Honey_Roasted_Sweet_Potato_With_Red_Onions_Recipe_5273a00388.jpg
Valor Muthia Nu Shaak Recipe - Flat Beans Stir Fry With Dumplings,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/walor_muthia_nu_shaak_ringan_papdi_nu_shaak_Baingan_Papdi_6_0bc61a02fd.jpg
Thekera Tenga Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Thekera_Tenga_15dc174c72.jpg
Mustard Vegetable Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Mustard_Vegetable_Curry_Vikas_Khanna_Recipe_9d085e2e1c.jpg
Konkani Style Vali Bendi Recipe-Malabar Spinach Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Konkani_Style_Vali_Bendi_Recipe_Malabar_Spinach_Curry_3fdcf04f48.jpg
Tomato Rice With Basil Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/medium_Bengali_Posto_Bhat_Poppy_Seed_Rice_0a8d34b35d.jpg
Conchiglie Pasta With Broccoli Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Shells_with_Broccoli_01a7474e65.jpg
Kathiyawadi Stuffed Onion Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Kathiyawadi_Stuffed_Onion_Recipe_1_65e8d20c12.jpg
Brown Rice & Quinoa Risotto Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/Brown_Rice_and_Quinoa_Rissoto_With_Mushroom_Recipe_2_c6b3141710.jpg
Bhindi With Cashews & Coconut Sabzi Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Ladies_finger_with_Cashews_Coconut_fd91502108.jpg
Whole Wheat Crust Pizza With Zucchini And Basil Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pizza-recipes/Whole_Wheat_Crust_Pizza_with_Zucchini_and_Basil_Sauce_1_733a2b4113.jpg
Aloo Took Recipe - Sindhi Style Double Baked Crispy Potatoes,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/snack-recipes/indian-snack-recipes/Aloo_Took_791c819474.jpg
Kerala Style Taroo Root Curry Recipe (Colacasia),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Kerala_style_Taro_root_curry_372fabe202.jpg
Karnataka Style Badanekayi Palya Recipe - Long Brinjal In Spicy Coconut Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/palya-recipes/Karnataka_Style_Badanekayi_Palya_Recipe_Green_Brinjal_Poriyal_Sabzi_4_50255850ed.jpg
Mangalorean Manoli Curry Recipe - Indian Gherkins Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Mangalorean_Manoli_Curry_Recipe_Indian_Gherkins_Tendley_Donadaikkai_Kovaikkai_3_84637fbf92.jpg
Goan Vegetable Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Goan_vegetable_curry_recipe_932636616c.jpg
Baingan Methi Ka Bharta Recipe with Pomegranates,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Baingan_Bharta_with_Methi_Sabzi_Recipe_Roasted_Eggplant_with_Fenugreek_Leaves_9_cd4d0bae05.jpg
Paneer Biryani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Paneer_Biryani_Recipe_1_238b9b14cb.jpg
Mung Bean Sprouts Salad Recipe With Brussel Sprouts and Pomegranate,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Mung_Bean_Sprouts_Salad_Recipe_With_Brussel_Sprouts_Pomegranate_fc4e8af25a.jpg
Pacha Manga Pachadi Recipe - Raw Mango Pachadi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pachadi-recipes/Raw_Mango_Pachadi_Recipe_8_ce262e51ed.jpg
Mexican Style Cemita Recipe - Sesame Sandwich Bun,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-homemade-bread-recipes/Cemita_Mexican_Sesame_Bun_9754b219e0.jpg
Nendra Pazham Pulissery Recipe - Ayurvedic Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/pulissery-recipe-mor-kuzhambu/Nendra_Pazham_Pulissery_Recipe_1_79b3bda57d.jpg
Stir Fried Wild Rice with Peri Peri Tofu Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Stir_Fried_Wild_Rice_with_Peri_Peri_Tofu_Recipe_3bb6299fc0.jpg
Karlyachi Ambat Goad Bhaji Recipe - Maharashtrian Sweet & Sour Karela Sabzi ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/karela_2_087ee989a9.jpg
Goan Style Recheado Bangdo Recipe | Stuffed Mackerel,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/reachado_bangdo_recipe_goan_style_c9a53e94bf.jpg
Charred Corn and Radish Salad Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/salad-recipes/Charred_Corn_and_Radish_Salad_Recipe_Warm_84cf2c1f5f.jpg
"Mushroom, Spinach & Herbs Frittata with Egg White Recipe",https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-breakfast-recipes/omelette-recipes/Mushroom_Spinach_Herbs_Frittata_with_Egg_White_Recipe_5c0f692ec4.jpg
Karwar Style Bibya Usal Recipe (Spiced Cashew Nut Sabzi),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Karwar_Style_Bibya_Usal_Recipe_Cashewnut_Sabzi_With_Coconut_e547237182.jpg
Tomato Basil Pasta And Pizza Sauce Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/homemade-jams-sauce-pesto-recipes/Tomato_Basil_Pasta_and_Pizza_Sauce_Recipe_1_9ee3b17a03.jpg
Thouthe Kodel Recipe (Mangalore Southekayi Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Mangalorean_Thouthe_Kodel_Cucumber_Curry_Recipe_2_d89bd5cd98.jpg
Mini Onion Vada With Vengaya Sambar Recipe - Pan Fried Fritters in Tangy Lentil Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/sambar-recipes/Preethi_Kitchen_Appliances_Mini_Vada_Sambar_Recipe_1_835d7d1c1c.jpg
KFC Style Crispy Chicken Popcorn Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Crispy_Chicken_Popcorn_Recipe_629eed89e1.jpg
Kathirikai Pitlai Recipe - South Indian Tangy & Spicy Brinjal Curry ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Kathirikai_Pitlai_South_Indian_Puli_Sambar_with_Brinjal_Recipe_7_c758185aa3.jpg
Mudaliar Style Omelette Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/Mudaliar_Style_Omelette_Curry_Recipe_37a5635ecf.jpg
Hyderabadi Bagara Baingan Recipe - Brinjal In Spicy Peanut Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Bagara_Baingan_Video_Recipe_3_eccb995349.jpg
Kerala Style Mutton Pepper Fry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/mutton-recipes/Kerala_Mutton_Pepper_Fry_d17291a12e.jpg
Andhra Style Patoli Recipe (Dal Usli/ Crumbled Dal Recipe),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/poriyal-recipes-south-indian-sabzi/Andhra_Style_Patoli_Recipe_Dal_Usli_Crumbled_Dal_Recipe_d591c2bab8.jpg
Roasted Red Pepper and Pumpkin Soup Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/soup-recipes/Roasted_Pepper_and_Pumpkin_Soup_Recipe_4_268a8d1647.jpg
Ringan Methi Nu Shaak Recipe - Gujarati Style Eggplant & Fenugreek Leaves Sabzi,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Ringan_Methi_Nu_Shaak_Recipe_Gujarati_Style_Eggplant_and_Fenugreek_Leaves_Sabzi_533cdc4d82.jpg
Karatyacho Fodi Recipe - Pan Fried Bitter Gourd,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Karatyacho_Fodi_Pan_Fried_Bitter_Gourd_830b98d9a4.jpg
Goan Style Black Chickpeas And Cucumber Masala Recipe (Taushem Tondak),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Black_Chickpeas_And_Cucumber_Masala_Taushem_Tondak_e2cc3f38cc.jpg
Chinese Vegetable Dry Manchurian Balls Recipe (No Onion No Garlic),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Chinese_Dry_Manchurian_balls_No_onion_No_garlic_0f382e1323.jpg
Mushroom Cutlet Vegetarian Sizzler Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/Mushroom_Cutlet_Veg_Sizzler_33f923722c.jpg
Fujian Style Green Vegetables Stir Fry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Fujian_Style_Green_Vegetables_Stir_Fry_Recipe_498782e6d6.jpg
Jain Style Dal Makhani Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/dal-recipes/Jain_Style_Dal_Makhini_Recipe_no_onion_and_no_garlic_7215_79e895ab8b.jpg
Nadan Tomato Curry Recipe (Kerala Style Tomato Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Nadan_Tomato_Curry_Kerala_Style_Tomato_Curry_df783f629f.jpg
Garlic Spinach Balls Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-party-appetizer-starter-recipes/Garlic_Spinach_Balls_original_8c4e53f12d.jpg
Rava Fried Prawns Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-non-veg-recipes/fish-recipes/Rava_Fried_Prawns_64ea3d6c31.jpg
Batata Saragva Nu Shaak Recipe-Spicy Aloo & Drumstick Vegetable,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Gujarati_Batata_Sargvo_Nu_Shaak_Potato_Drumstick_Sabzi_14_e98d43f398.jpg
Sweet Corn Vegetable Soup Recipe - Chinese Cream Style Sweet Corn Soup,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Cream_style_Sweet_Corn_Vegetable_Soup_Recipe_Indian_Chinese_3_02dc15d918.jpg
Herbed Dinner Rolls Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-homemade-bread-recipes/Soft_Sesame_Herbed_Dinner_Rolls_Breads_Recipe_1_f4c352e3f9.jpg
Eggplant In Mustard Poppy Seed Yogurt Gravy Recipe-Begun Doi Sorse Posto bata Jhol,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Eggplant_in_Mustard_Poppy_Seed_Yogurt_Gravy_ca44af6cc6.jpg
Batani Gassi Recipe - Udupi Style Potatoes And Peas Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Alugadde_Batani_Gasi_Recipe_Potatoes_And_Peas_Gassi_2_f045cf72d0.jpg
Black Rice Porridge Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-breakfast-recipes/porridge-recipes/Black_rice_porridge_77e4348059.jpg
Ambur Star Chicken Biryani Recipe ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/biryani-recipes/Ambur_Star_Chicken_Biryani_Recipe_eaf8e6f8b0.jpg
Roasted Pumpkin Spinach and Walnut Spaghetti Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Roasted_Pumpkin_Spinach_Walnut_Spaghetti_Aglio_Olio_Recipe_d1bd28cdaf.jpg
Kaju Butter Masala Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Kaju_Butter_Masala_ffcdab4734.jpg
Karnataka Style Harive Soppu Bendi Recipe (Amaranth Leaves Cooked in Coconut Broth),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Harive_Soppu_Bendi_Recipe_Karnataka_Style_Amaranth_Leaves_Cooked_in_Coconut_Broth_846455813e.jpg
Corn Cakes Recipe With Mozzarella and Avocado Salsa Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/continental-food-recipes/corncakes_with_avocado_salsa_recipe_6973_56f8b7f6c8.jpg
Khatti Arbi Ki Sabzi Recipe - Colocasia In Yoghurt Curry,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Arbi_Ki_khatta_Subzi_Recipe_Colocasia_Cooked_Dry_Yogurt_Curry_6db488ce2e.jpg
Vendakkai Vengayam Sambar Recipe (Okra in Tangy Lentil Curry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/sambar-recipes/Vendakkai_Vengayam_Sambar_Recipe_Okra_Lentil_Tangy_Curry_3_2d175376de.jpg
Cauliflower In Coconut Milk Curry Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-curry-recipes/Cauliflower_In_Coconut_Milk_Curry_Recipe_b982fe97f2.jpg
Tagliatelle Pasta Recipe With Fresh Tomato Basil Sauce,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Tortellini_Pasta_recipe_with_Fresh_Tomato_Basil_Sauce_1_6a5cfa458e.jpg
Healthy Vegetable Multigrain Pancakes Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/healthy-breakfast-recipes/pancake-recipes/Healthy_Vegetable_Multigrain_Pancakes_1_8238e23004.jpg
Methi Turai Ki Sabzi (Fenugreek Leaves And Ridge Gourd Stir Fry),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/north-indian-vegetarian-recipes/sabzi-recipes/Methi_Turai_Ki_Sabzi_afd9ed12ce.jpg
Idli Manchurian Recipe With Oriental Twist,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/indian-chinese-recipes/Idli_Manchurian_idlis_with_an_oriental_twist_edited_39448cc13b.jpg
Kolambi Bhaath Recipe (Maharashtrian Prawn Rice),https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/indian-rice-recipes/variety-rice-mixed-rice-flavoured-rice-recipes/Kolambi_Bhaath_b0a6f5a282.jpg
Baked Frittata With Pasta and Vegetables Recipe,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/world-recipes/pasta-recipes/Baked_Frittata_with_Pasta_and_Vegetables_1_f1f668d0e5.jpg
Mamidikaya Pappu Recipe - Andhra Pappu - Raw Mango Dal ,https://storage.googleapis.com/ak_strapi_cms_gcp/images/recipes/indian/main-course/south-indian-vegetarian-recipes/kootu-recipes/Mamidikaya_Pappu_Recipe_Andhra_Raw_Mango_Dal_1_b03592ca4e.jpg
